"Y","Enhanced_GVI_quantification","Transaction_including_the_first_floor_versus_not","Housing_age","Transaction_year","Condominium_versus_not","Apartment_versus_not","Studio_versus_not","Detached_House_versus_not","Storefront_versus_not","Commercial_building_versus_not","mrt_d","school_d","park_d"
146962,9.152287,0,35,107,1,0,0,0,0,0,137.3872948,96.0295557,181.5610313
116997,11.128686,0,41,107,0,1,0,0,0,0,77.1521726,282.1693871,118.1544709
136010,7.792292,0,39,107,0,1,0,0,0,0,293.8936598,129.6672337,279.2426212
96251,2.613788,1,37,107,0,1,0,0,0,0,598.4909497,236.8869564,147.8902285
125865,10.909746,0,6,107,1,0,0,0,0,0,1908.142143,197.1696418,90.52283865
75988,8.800818,0,41,107,0,0,0,0,0,0,432.7960195,434.1530776,80.60133241
147176,8.753931,0,6,107,0,0,0,0,0,0,783.314103,162.5107609,388.6808829
41154,18.431805,0,41,107,0,0,0,0,0,0,1233.028409,294.2984854,86.77543854
131579,8.93554,0,45,107,0,1,0,0,0,0,712.5775136,151.4270281,84.52083104
131894,24.760686,0,41,107,0,0,1,0,0,0,143.1938532,139.5638108,132.9853067
115674,19.292357,0,23,107,0,0,0,0,0,0,1318.923157,165.4473408,99.75737857
125675,14.733125,0,34,107,0,1,0,0,0,0,154.6174338,112.1547353,136.8249425
39014,18.431805,0,41,107,0,0,0,0,0,0,1220.171944,121.9428297,45.8516095
52964,10.795881,1,2,107,0,0,0,0,1,0,1814.515399,612.9593556,260.4491928
53124,10.795881,1,2,107,0,0,0,0,1,0,1762.809078,611.5782083,254.501481
123609,5.370251,0,44,107,0,0,1,0,0,0,517.3905191,288.7622714,40.55809556
44444,10.795881,0,2,107,1,0,0,0,0,0,1817.083964,608.5114568,256.7385005
44406,10.795881,0,2,107,1,0,0,0,0,0,1817.083964,608.5114568,256.7385005
109836,6.857949,0,32,107,0,1,0,0,0,0,341.7050803,58.3476836,225.9505586
147000,12.138733,0,36,107,0,0,1,0,0,0,392.2558111,369.9478725,105.2679136
121092,15.978333,0,6,107,0,0,0,0,0,0,959.6174697,83.33527617,361.8573161
140266,6.395084,0,28,107,1,0,0,0,0,0,273.8497973,121.1778576,136.0206218
99915,12.509336,0,38,107,0,0,0,0,0,1,89.40346859,473.197888,388.0060352
124198,7.962582,0,38,107,0,1,0,0,0,0,1632.218446,72.47908175,269.1203202
87478,17.553758,0,30,107,0,1,0,0,0,0,375.3446256,582.7627485,93.59564656
91769,59.786444,0,10,107,0,0,1,0,0,0,1436.331449,1015.846452,524.2320055
146515,4.350104,0,7,107,1,0,0,0,0,0,279.8255417,196.7155093,413.1820325
95238,15.783015,0,50,107,0,1,0,0,0,0,800.0134421,132.0788597,110.7755596
80772,17.918537,0,47,107,0,1,0,0,0,0,324.581522,193.5539207,41.1987246
122183,7.790162,0,40,107,0,0,0,0,0,0,266.0643577,212.0165728,34.51574843
45565,5.380219,0,39,107,0,1,0,0,0,0,1653.465889,482.831396,99.54943396
137061,25.398611,0,13,107,0,0,1,0,0,0,373.191623,281.8042496,26.02868693
56151,15.783015,0,45,107,0,1,0,0,0,0,601.4115749,216.8200974,42.43767016
151959,11.631239,0,36,107,0,0,1,0,0,0,386.5144494,296.0272112,201.9608679
128827,29.708217,0,24,107,0,0,1,0,0,0,375.9393906,390.1804115,121.8551482
125397,16.641019,1,34,107,0,1,0,0,0,0,1706.784058,574.201322,162.2528772
115284,11.144706,1,43,107,0,1,0,0,0,0,762.3381234,219.0105025,104.0744649
129052,9.591103,0,16,107,0,0,0,0,0,0,163.950482,108.9202485,140.6905317
82431,7.792292,1,41,107,0,1,0,0,0,0,325.971945,167.0219588,275.8954849
145168,6.785362,0,39,107,1,0,0,0,0,0,504.5948517,46.11089252,193.8216131
130262,8.293102,0,34,107,0,1,0,0,0,0,565.269212,150.3065366,155.883014
99364,14.993426,0,39,107,0,1,0,0,0,0,549.7814786,173.6312514,236.2489703
136093,6.489478,0,50,107,0,1,0,0,0,0,650.1015229,161.7900618,111.2663547
108342,6.918659,0,41,107,0,0,1,0,0,0,347.0044447,119.3603464,278.066672
121393,12.901098,0,39,107,0,1,0,0,0,0,59.1233492,344.2562652,187.324133
105080,26.704024,0,15,107,1,0,0,0,0,0,1970.828608,600.3040569,54.71274667
103604,5.541637,0,9,107,0,0,0,0,0,0,1606.920146,392.0461234,23.84574417
104129,5.019835,0,44,107,0,1,0,0,0,0,547.4439856,407.4856469,192.5659044
121739,4.062031,0,39,107,0,0,1,0,0,0,695.6774127,444.7343939,165.7784009
45245,10.287167,0,43,107,0,1,0,0,0,0,1184.942822,75.0058186,185.6385297
126139,11.393566,0,33,107,0,1,0,0,0,0,415.1566528,240.9635352,112.4518635
72780,8.024798,0,20,107,1,0,0,0,0,0,838.5566577,297.996103,166.7134449
90065,8.876519,1,33,107,0,0,0,0,1,0,299.9700398,157.0743575,125.6843641
103858,22.913688,0,40,107,0,1,0,0,0,0,452.5804793,210.6332876,91.0826382
82425,8.94443,0,37,107,0,1,0,0,0,0,458.8433049,178.7482922,250.4722843
67976,4.676517,0,1,107,1,0,0,0,0,0,1081.465465,138.6134993,128.4616167
107632,16.703526,1,48,107,0,1,0,0,0,0,789.7123013,166.6973266,299.8777282
37274,35.376828,0,23,107,0,0,0,0,0,0,808.6386428,543.8375192,263.7403861
116377,28.484464,0,22,107,0,0,0,0,0,0,696.1442915,297.4085152,70.20558717
149175,11.824488,1,37,107,1,0,0,0,0,0,308.4550822,192.3673712,169.332696
136228,5.630249,0,33,107,0,0,1,0,0,0,485.7250135,268.0761594,160.6687766
114508,8.467763,0,25,107,1,0,0,0,0,0,78.72423264,196.9376547,104.134082
114345,6.395084,0,40,107,0,0,0,0,0,0,354.2617358,164.0453626,113.3810582
144176,10.127589,0,19,107,0,0,0,0,0,0,1312.657771,127.7405483,214.2499869
36145,5.548773,0,48,107,0,1,0,0,0,0,1263.904956,169.7142228,91.55033622
127627,10.655626,0,31,107,1,0,0,0,0,0,346.1435702,240.0963776,152.6665159
128003,8.013224,0,31,107,1,0,0,0,0,0,389.960309,154.7100785,105.0609489
84652,7.671825,0,23,107,1,0,0,0,0,0,1113.166715,857.8298681,125.7744598
43139,12.232194,0,1,107,0,0,0,0,0,0,490.2061095,192.2822515,181.5954636
109709,4.836483,0,45,107,0,1,0,0,0,0,628.14285,394.2048695,51.80177981
85031,25.398611,0,41,107,1,0,0,0,0,0,373.191623,281.8042496,26.02868693
64725,17.471681,0,35,107,0,0,1,0,0,0,756.956874,269.4178872,15.11751666
152704,11.386136,0,10,107,0,0,0,0,0,0,554.0604849,273.0134666,300.2248246
73106,16.559835,0,32,107,0,1,0,0,0,0,236.1808677,150.1222789,22.938960990000002
97413,21.078271,0,15,107,0,0,0,0,0,0,592.6454972,534.7118613,166.3255076
75975,23.877329,1,38,107,0,1,0,0,0,0,847.1427921,332.9714565,272.8737873
152562,13.827151,0,22,107,0,0,1,0,0,0,489.0569275,192.5711197,118.088427
137166,38.078431,1,39,107,0,0,0,1,0,0,581.4628224,165.460428,114.3844204
84308,6.26647,0,34,107,0,1,0,0,0,0,930.2065264,182.1485973,107.1487032
144624,4.694835,0,37,107,0,1,0,0,0,0,1030.633784,85.38507243,184.3686891
142146,45.522821,0,6,107,1,0,0,0,0,0,1952.465239,479.3681292,546.8207578
143632,6.204376,0,40,107,0,1,0,0,0,0,419.3158957,114.0872407,150.8547516
132527,8.46428,0,36,107,0,0,0,0,0,0,1320.528425,54.0813739,158.4409201
149158,2.587538,0,39,107,0,0,1,0,0,0,177.6084892,490.4431583,143.1977424
143905,17.294,0,25,107,1,0,0,0,0,0,853.580977,573.919242,221.5544844
138436,9.004896,1,38,107,0,1,0,0,0,0,195.0565275,404.9563195,65.1956211
97743,13.517604,1,34,107,0,1,0,0,0,0,2353.784277,1004.144101,376.0279251
117603,9.768417,0,5,107,1,0,0,0,0,0,495.6760093,212.2717118,285.8470477
139608,4.05663,0,23,107,0,0,1,0,0,0,526.4583206,305.9207348,108.6524977
97680,5.282212,1,42,107,0,1,0,0,0,0,193.8681622,203.4820717,268.0169277
134160,8.46428,0,34,107,1,0,0,0,0,0,1378.924709,169.3238327,188.4588446
