"Y","Enhanced_GVI_quantification","Transaction_including_the_first_floor_versus_not","Housing_age","Transaction_year","Condominium_versus_not","Apartment_versus_not","Studio_versus_not","Detached_House_versus_not","Storefront_versus_not","Commercial_building_versus_not","mrt_d","school_d","park_d"
846187,9.579461,1,51,108,0,0,0,0,1,0,216.7082096,193.3443211,263.3144456
321157,11.216448,0,37,108,0,0,0,0,0,0,181.1999828,268.2966934,83.66184591
404818,16.393238,0,2,108,0,0,0,0,0,0,476.5161456,192.9310644,112.3305433
277196,20.907471,0,24,108,0,0,0,0,0,0,424.4004717,306.9798727,43.57895488
393690,5.048705,0,1,108,0,0,0,0,0,0,89.49728558,230.2703239,125.9432534
347600,8.194815,0,14,108,0,0,0,0,0,0,147.9689258,219.2790741,140.1071546
345247,10.677751,1,16,108,0,0,0,0,1,0,396.3370313,310.0340564,203.279496
266763,13.883689,1,50,108,0,0,0,1,0,0,509.4907973,419.5879252,138.2045796
266106,9.840594,0,6,108,0,0,0,0,0,0,357.3204831,410.4074696,97.82066585
409836,13.80831,0,14,108,0,0,1,0,0,0,636.6555016,148.555202,438.2786442
289141,5.048705,0,3,108,0,0,0,0,0,0,119.8165059,277.267036,103.8556371
268097,11.14162,0,11,108,0,0,0,0,0,0,972.1237897,341.0421353,232.7332083
254273,6.67989,0,10,108,0,0,1,0,0,0,535.7658919,399.6924837,62.22217355
278796,12.107167,0,12,108,0,0,0,0,0,0,83.14871512,305.765812,131.3308651
251111,12.669284,0,37,108,0,0,0,0,0,0,190.9496069,260.0948345,53.58209999
338645,10.841339,0,12,108,0,0,1,0,0,0,379.9282619,150.9607031,108.3410921
262703,6.785362,0,3,108,0,0,0,0,0,0,441.8264094,48.20669179,182.1734863
273137,6.891741,0,11,108,0,0,0,0,0,0,194.0131143,396.7026997,86.78409787
269365,8.800818,0,3,108,0,0,0,0,0,0,651.2594921,385.5810004,214.0643871
272124,5.661708,0,35,108,1,0,0,0,0,0,127.5406323,309.7796969,192.8556432
260885,9.666162,0,9,108,0,0,0,0,0,0,229.9172192,89.73289035,111.3215922
267477,4.615799,1,4,108,0,0,0,0,1,0,193.31525,170.186368,272.3748027
283528,6.014013,1,40,108,0,0,0,0,1,0,40.70323084,815.3497845,139.3547341
260841,6.747292,0,33,108,0,0,0,0,0,0,553.3206421,329.3694512,169.4520532
259708,14.363016,0,24,108,0,0,1,0,0,0,107.7247287,496.0167112,230.0503279
251754,11.976901,0,33,108,1,0,0,0,0,0,390.0023552,108.3193781,89.45936576
251380,11.972101,0,11,108,0,0,0,0,0,0,232.6418582,265.6358082,81.80849154
375846,31.635979,1,40,108,0,1,0,0,0,0,920.6370876,289.6547472,67.98887213
308142,10.889006,0,34,108,1,0,0,0,0,0,295.5915841,230.769347,74.88806907
400213,13.449266,0,35,108,0,0,0,0,1,0,714.1578104,282.5169795,212.3816254
303362,13.320849,0,1,108,0,0,0,0,0,0,124.376046,112.2807243,136.9469899
304274,13.320849,0,1,108,0,0,0,0,0,0,124.376046,112.2807243,136.9469899
250161,6.440549,1,49,108,0,1,0,0,0,0,125.3917145,178.1701305,188.0955558
270867,7.799011,0,1,108,0,0,0,0,0,0,27.68264779,289.2396028,196.1835441
365127,8.531987,0,1,108,0,0,1,0,0,0,167.9020978,325.2058072,157.5130318
270347,13.80831,0,11,108,0,0,1,0,0,0,778.0893797,247.2233305,314.7181479
410297,21.338636,0,1,108,1,0,0,0,0,0,632.9950896,224.6119819,295.5548023
299702,24.936622,0,41,108,0,0,1,0,0,0,483.8163508,178.0476691,42.39143902
360021,27.845776,0,9,108,0,0,0,0,0,1,535.2314601,188.7803674,90.47465656
331561,8.719688,0,13,108,0,0,0,0,0,1,447.2519554,245.5100247,116.4210293
327183,7.792292,1,37,108,0,0,0,0,1,0,252.500093,174.8263505,280.0019168
304779,14.363016,0,24,108,1,0,0,0,0,0,107.7247287,496.0167112,230.0503279
264861,2.543147,0,1,108,0,0,1,0,0,0,536.20889,461.5615105,132.9810708
352432,21.338636,0,1,108,1,0,0,0,0,0,632.9950896,224.6119819,295.5548023
272188,10.786991,0,10,108,0,0,0,0,0,0,371.5036259,214.3021914,148.8075932
251789,16.478318,0,33,108,1,0,0,0,0,0,311.9896899,214.5314933,222.3577462
262467,5.281536,0,13,108,0,0,1,0,0,0,550.5464067,202.5959036,131.3177818
266143,6.919826,0,23,108,1,0,0,0,0,0,112.2568289,173.5402581,258.4312061
334570,23.026889,0,34,108,0,0,0,0,0,0,225.5275171,89.25705082,141.8234639
338664,7.605943,0,13,108,0,0,0,0,0,1,166.6307033,127.7713899,141.2190897
493456,8.551588,1,43,108,0,0,0,0,1,0,309.9360712,136.9687886,167.8281702
282390,6.918659,0,1,108,0,0,0,0,0,0,250.6427158,309.1123568,432.7379115
319017,20.007876,0,37,108,0,0,0,0,0,0,425.9004862,232.1342991,53.96256535
266160,8.28011,0,22,108,0,0,1,0,0,0,313.1463492,74.55634695,36.83776815
253420,4.693075,1,45,108,0,1,0,0,0,0,717.0164994,255.3018275,150.5911769
298396,5.641137,0,4,108,1,0,0,0,0,0,193.5523227,344.2156163,265.4521265
366259,12.211412,0,4,108,0,0,0,0,0,0,317.2643228,175.6543929,178.8891835
290863,10.889006,1,34,108,1,0,0,0,0,0,324.7687406,255.3982925,104.4748612
292375,19.978813,0,32,108,0,0,0,0,0,0,315.0743425,112.4679323,59.51376352
267210,13.458084,1,37,108,1,0,0,0,0,0,200.4017739,92.04413633,184.3341743
267065,8.800818,0,3,108,0,0,0,0,0,0,651.2594921,385.5810004,214.0643871
379307,6.989522,1,43,108,0,0,0,0,1,0,321.7874401,258.1343083,35.20123273
268497,8.800818,0,3,108,0,0,0,0,0,0,651.2594921,385.5810004,214.0643871
339298,24.9025,1,0,108,0,0,0,0,1,0,1083.431951,136.7169217,269.7775086
378657,3.593347,1,51,108,0,0,0,0,1,0,192.9927721,537.5196886,138.8136375
261673,24.936622,0,5,108,1,0,0,0,0,0,434.4672048,130.2051401,61.39248502
262966,7.799011,0,3,108,0,0,0,0,0,1,70.06549396,244.3088864,236.645914
291256,4.390603,0,27,108,0,0,0,0,1,0,467.7259208,293.1258892,187.2495574
259992,5.757186,0,1,108,1,0,0,0,0,0,182.8658338,219.6331775,101.9656797
258264,22.169348,0,29,108,0,0,0,0,0,1,715.5218968,170.8296019,57.43148309
319592,10.965575,0,2,108,0,0,0,0,0,0,436.9602684,336.3859413,141.331524
285901,6.715894,0,31,108,1,0,0,0,0,0,178.1011237,336.4403742,94.99255728
286943,13.320849,0,1,108,0,0,0,0,0,0,124.376046,112.2807243,136.9469899
313977,9.886421,0,3,108,0,0,0,0,0,0,488.6930719,184.918344,76.13531758
254158,8.289533,1,35,108,0,1,0,0,0,0,399.1957057,279.1866972,34.24112662
333296,8.531987,0,0,108,0,0,0,0,0,0,167.9020978,325.2058072,157.5130318
285619,7.35278,0,1,108,1,0,0,0,0,0,156.049404,138.2921617,169.473501
294749,6.173288,0,7,108,1,0,0,0,0,0,61.3177513,217.879401,198.6532544
361278,13.29623,1,15,108,1,0,0,0,0,0,507.1044531,164.3335239,105.3482192
310596,14.233584,0,20,108,0,0,1,0,0,0,158.0408798,275.21166,45.13246388
340358,21.149155,0,0,108,0,0,0,0,0,0,409.1769118,146.0651054,138.9680161
250336,13.303939,1,25,108,0,1,0,0,0,0,214.7075274,295.5432779,116.1679603
322045,13.946908,1,13,108,0,0,0,0,0,0,316.9087097,179.6406801,43.11161248
286430,2.032234,1,52,108,0,0,0,0,1,0,530.877709,490.4365425,241.8476372
432965,8.498768,0,10,108,0,0,1,0,0,0,231.9731693,496.6003595,72.40923991
297287,18.521407,1,35,108,1,0,0,0,0,0,235.9035542,247.805596,65.84799991
378131,16.393238,0,2,108,0,0,0,0,0,0,476.5161456,192.9310644,112.3305433
249099,11.462131,0,36,108,0,0,0,0,0,1,243.5708575,151.5140647,68.34774656
270270,19.978813,0,32,108,0,0,0,0,0,0,296.2830544,131.2611542,67.0609957
250527,14.277068,1,0,108,0,0,1,0,0,0,1208.311942,585.8863435,240.8465433
266767,13.449266,0,22,108,0,0,0,0,0,0,705.1160556,264.1627788,212.3875327
256905,10.51531,0,12,108,1,0,0,0,0,0,76.69124188,306.3649425,98.03538557
371381,16.867857,1,44,108,0,0,0,0,1,0,652.3703126,167.3551862,354.4523752
314496,13.303939,1,8,108,1,0,0,0,0,0,186.7520497,377.9789533,180.8496577
300977,13.320849,0,1,108,0,0,0,0,0,0,124.376046,112.2807243,136.9469899
