"Y","Enhanced_GVI_quantification","Transaction_including_the_first_floor_versus_not","Housing_age","Transaction_year","Condominium_versus_not","Apartment_versus_not","Studio_versus_not","Detached_House_versus_not","Storefront_versus_not","Commercial_building_versus_not","mrt_d","school_d","park_d"
43130,7.564284,0,23,108,0,0,0,0,0,0,217.8580304,279.5292677,124.7310244
33233,14.912526,0,26,108,0,1,0,0,0,0,218.0609222,190.6081415,140.2811337
25677,8.706022,0,37,108,0,1,0,0,0,0,1073.652158,418.0515927,217.6229478
37060,6.510254,0,25,108,0,0,1,0,0,0,1359.521255,367.9680776,101.2747057
41584,13.318765,0,22,108,0,0,0,0,0,0,1288.269121,255.8670477,50.78156588
40596,10.092151,0,22,108,0,0,0,0,0,0,447.8879265,135.1110722,162.0759893
21413,6.191963,1,38,108,0,1,0,0,0,0,1256.181439,539.9456901,224.3159885
48167,2.520278,0,4,108,0,0,0,0,0,0,912.2373682,300.043994,188.7851782
46878,10.430495,0,23,108,0,0,0,0,0,0,418.7748333,463.4431183,442.0458755
36237,9.952121,0,41,108,0,0,0,0,0,0,672.54508740000006,308.4587337,157.6489499
48632,7.793387,0,1,108,0,0,0,0,0,0,1596.437243,528.4959389,291.3618349
30525,4.185212,0,23,108,0,0,1,0,0,0,1153.37267,670.3982737,356.5966733
34827,8.809118,0,42,108,0,0,0,0,0,0,309.0789756,313.5349787,107.4930154
34218,5.797609,0,42,108,0,1,0,0,0,0,167.815294,159.3429133,309.7133776
24328,3.891739,0,40,108,0,1,0,0,0,0,593.886455,245.6086433,295.881503
12353,5.988874,0,29,108,0,0,0,0,0,0,79.852147,358.394291,145.7819984
47384,13.202868,0,19,108,0,0,0,0,0,0,840.9663755,257.5743085,427.5842663
19485,7.687826,0,38,108,0,0,0,0,0,0,508.9372923,501.0230247,58.92595865
40510,3.334785,1,38,108,0,0,0,1,0,0,313.980011,401.8518023,125.5829215
31310,2.854353,0,26,108,0,0,0,0,0,0,481.9917165,224.5778757,321.5779883
49132,5.137591,1,48,108,0,0,0,1,0,0,393.4821856,274.3118134,116.9020241
45559,12.484971,0,15,108,0,0,0,0,0,0,225.4202241,334.9211912,301.1045215
38317,31.377469,0,7,108,0,0,0,0,0,0,994.6850307,558.0382584,121.9486554
28766,1.848073,0,29,108,0,0,0,0,0,0,678.4868643,216.728873,375.7851786
40861,6.010729,0,34,108,0,0,0,0,0,0,565.7288027,237.5767599,106.8768214
24631,13.428333,0,17,108,0,0,1,0,0,0,1669.908641,447.0215204,393.2133437
43973,10.272521,0,25,108,0,0,0,0,0,0,844.0048447,482.2351025,169.3169363
29685,16.723258,0,32,108,0,1,0,0,0,0,205.1098722,229.2007043,230.117389
35113,6.054624,0,21,108,0,0,0,0,0,0,900.8331566,193.3266945,104.1126309
25583,9.6501,0,39,108,0,1,0,0,0,0,1226.008191,186.6122787,114.6423594
48803,6.941578,0,14,108,0,0,0,0,0,0,753.5380692,409.058868,123.1685103
40155,9.952121,0,23,108,0,0,0,0,0,0,711.0521845,265.7631081,135.3424572
43433,6.637409,1,26,108,1,0,0,0,0,0,362.1923965,424.5364871,208.6708915
45434,4.184236,1,40,108,0,0,0,1,0,0,891.365094,934.3752073,77.10756613
20598,13.428333,0,17,108,1,0,0,0,0,0,1676.030372,426.9899599,411.6542524
39141,4.698828,0,24,108,0,0,1,0,0,0,596.7585178,431.6926074,297.0667878
45128,7.687826,0,37,108,0,0,1,0,0,0,424.6663776,540.0510287,80.72873317
48213,8.589311,0,23,108,0,0,0,0,0,0,600.6105592,400.8222997,205.9748164
43047,14.140935,0,23,108,0,0,0,0,0,0,859.6284149,190.3059315,77.31349845
43699,10.688142,0,20,108,0,0,0,0,0,0,366.7681915,501.5038018,96.18610439
39216,6.970792,0,20,108,0,0,0,0,0,0,809.6368065,243.312751,96.51265724
37450,5.038602,0,37,108,0,0,0,0,0,0,270.4959482,213.0525168,291.694542
40710,3.872178,1,51,108,0,0,0,1,0,0,270.8639631,537.6844862,351.2107278
34813,7.583785,1,55,108,0,0,0,1,0,0,278.245746,162.9321533,75.12067584
30763,4.807557,0,15,108,1,0,0,0,0,0,1957.534199,500.1123497,284.1224309
49210,2.385102,0,13,108,0,0,0,0,0,0,531.8074801,514.8669058,208.2948233
47435,3.243843,0,25,108,0,0,0,0,0,0,372.4902637,442.107607,196.2431276
33750,3.656122,0,24,108,0,0,0,0,0,0,1001.718769,283.9895522,234.6188573
25157,3.008116,1,49,108,0,0,0,1,0,0,235.3437244,480.3543565,212.8952506
30763,4.807557,0,15,108,1,0,0,0,0,0,1954.951164,498.4994253,285.4734889
46307,3.088237,0,22,108,0,0,0,0,0,0,270.6834784,381.4871557,283.0428356
47079,9.557943,1,14,108,0,0,0,1,0,0,1624.280824,536.8175074,88.85794763
48685,4.531125,1,25,108,0,0,0,0,1,0,142.003742,192.1378053,123.7884165
23804,4.518843,0,40,108,0,1,0,0,0,0,410.8488494,292.6797187,197.0354775
47504,10.430495,0,23,108,0,0,0,0,0,0,418.7748333,463.4431183,442.0458755
36759,8.602846,0,18,108,0,0,0,0,0,0,256.2483234,142.70209,404.0861071
47226,13.130866,0,1,108,0,0,0,0,0,0,1210.752263,347.7756137,351.5622287
35540,4.837149,0,34,108,0,1,0,0,0,0,467.886932,409.3860121,207.8026596
49137,5.503729,0,11,108,0,0,0,0,0,0,286.8474043,452.4399366,92.27052433
48259,5.338993,1,55,108,0,0,0,1,0,0,685.7954388,246.8504071,297.4545623
38348,6.054624,0,24,108,0,0,0,0,0,0,957.3842839,240.8748854,104.4401708
38898,3.255221,1,47,108,0,0,0,1,0,0,660.0800542,664.3004749,91.61772187
46639,8.961033,0,1,108,0,0,0,0,0,0,258.5069453,182.6504071,134.9829083
38983,7.023185,0,25,108,0,0,0,0,0,0,203.0121466,324.5448807,177.9139146
37405,11.439276,0,38,108,0,1,0,0,0,0,879.9631535,161.7952521,91.97590819
31981,5.464323,0,25,108,0,0,0,0,0,0,796.7279505,221.9353204,145.7429335
45426,10.170344,0,33,108,0,0,0,0,0,0,320.170024,244.0504106,137.4915757
32370,6.559511,0,26,108,0,0,0,0,0,0,37.20010675,310.412247,146.54214
31002,3.957517,0,35,108,0,1,0,0,0,0,82.39182634,317.0453219,413.6236582
41106,1.780741,0,6,108,0,0,0,0,0,0,1710.391071,356.1649373,326.0921103
48834,6.776161,1,37,108,0,1,0,0,0,0,1054.231686,445.7701302,66.82363294
38185,15.78655,0,12,108,0,0,0,0,0,0,1430.863238,457.7165992,72.02029167
49225,16.975361,0,0,108,0,0,0,0,0,0,449.7246789,505.3005688,123.4134045
48984,4.604058,0,24,108,0,0,0,0,0,0,1102.553077,469.3686492,180.5585866
32333,6.970792,0,32,108,0,1,0,0,0,0,934.8252938,270.988349,95.27227048
23940,2.922126,0,40,108,0,1,0,0,0,0,686.4099448,523.9303921,487.4836358
46522,13.297,0,1,108,0,0,0,0,0,0,3697.127902,425.0381183,554.3158932
47503,4.837149,0,22,108,0,0,1,0,0,0,231.2367804,245.9145185,195.070902
48775,4.75495,1,50,108,0,0,0,1,0,0,265.0791669,293.376408,194.4010851
45100,8.055762,0,22,108,0,0,0,0,0,0,40.6311474,597.6132626,293.5414696
22775,5.411045,0,34,108,0,1,0,0,0,0,411.8064397,509.4236207,82.19241567
43332,6.959718,0,37,108,0,0,0,0,0,0,66.63904697,519.1735672,284.7343991
39831,6.482467,0,20,108,1,0,0,0,0,0,1169.404272,493.2063195,132.0048942
14641,6.101492,0,41,108,0,1,0,0,0,0,316.8167984,155.5245385,143.5472128
40684,8.101156,0,1,108,0,0,0,0,0,0,2225.273958,301.8619935,184.2931201
48759,7.01429,0,24,108,0,0,0,0,0,0,280.0868755,161.275724,219.5086037
29895,10.983424,0,23,108,0,0,1,0,0,0,1117.762602,466.8927897,62.63309985
33531,3.656122,0,24,108,0,0,0,0,0,0,1001.718769,283.9895522,234.6188573
45290,9.952121,0,28,108,0,0,0,0,0,0,772.5604854,301.9370614,78.39582695
37447,3.379533,0,32,108,0,1,0,0,0,0,474.3550168,353.9533559,323.7868009
44018,5.303506,0,25,108,0,0,0,0,0,0,285.7789196,547.482256,281.5759025
36230,11.547849,0,20,108,0,0,0,0,0,0,1482.785896,265.4171131,176.5250044
31835,19.420717,0,33,108,0,0,0,0,0,0,1620.115762,557.0401,70.6129132
35812,3.054911,0,25,108,0,0,0,0,0,0,771.2633586,519.2507902,170.4933911
42346,4.624777,0,22,108,0,0,1,0,0,0,414.7596171,172.7030993,280.434739
18166,2.997222,1,35,108,0,1,0,0,0,0,1626.572616,223.1676635,495.6707535
47211,10.430495,0,23,108,0,0,0,0,0,0,468.0322015,476.7062185,531.3975971
31229,10.983424,0,23,108,0,0,0,0,0,0,1125.312818,492.9850228,90.7253031
25118,5.981907,0,26,108,0,0,0,0,0,0,860.0130087,329.3618666,188.3168346
33391,8.602846,0,18,108,0,0,0,0,0,0,277.5808863,123.5695385,387.0554042
39604,11.770893,0,23,108,0,0,1,0,0,0,2606.21499,762.6675252,197.1402611
48058,15.643114,0,20,108,0,0,0,0,0,0,549.9582599,369.0151708,92.84650139
34675,1.856708,0,35,108,0,0,1,0,0,0,278.8672742,564.7672332,204.9595908
29387,14.312557,0,29,108,0,1,0,0,0,0,302.7934939,409.0133881,238.8564188
45803,2.385102,0,19,108,0,0,0,0,0,0,719.1225691,372.5272347,88.15442193
13281,6.478356,1,31,108,0,0,0,1,0,0,2195.758613,188.0353083,48.59965922
31319,15.78655,0,37,108,0,1,0,0,0,0,1325.376978,397.3895324,164.3183205
47408,6.328727,0,40,108,0,1,0,0,0,0,207.6551995,285.8769819,121.522379
37256,3.937543,0,40,108,0,1,0,0,0,0,601.8718563,159.5954511,285.0082153
43764,6.054624,0,17,108,0,0,0,0,0,0,938.9426362,260.5625509,78.54480645
37315,2.241304,1,49,108,0,0,0,1,0,0,283.7913175,536.1976872,109.6488016
41651,3.763889,0,32,108,0,1,0,0,0,0,1737.070108,412.4128668,182.3239028
46218,8.101156,0,6,108,0,0,0,0,0,0,2168.411489,322.9601656,109.9309916
24174,14.312557,0,32,108,0,1,0,0,0,0,115.0764924,439.240994,189.7986923
41647,4.604058,0,12,108,0,0,0,0,0,0,1142.08936,568.6303018,147.4667942
36891,3.474904,0,20,108,0,0,0,0,0,0,244.6278556,154.6582288,407.1280603
20340,9.279145,0,32,108,0,1,0,0,0,0,769.5489435,484.2040583,100.3788563
45496,4.90441,1,43,108,0,1,0,0,0,0,215.9628057,324.2255603,296.3977801
15502,2.102895,1,51,108,0,0,0,1,0,0,378.0711232,576.128732,264.0204398
42171,8.831846,0,26,108,0,0,0,0,0,1,562.0396239,197.0204529,150.1114417
46888,7.583785,0,39,108,0,0,0,0,0,0,375.4798658,263.0827922,135.5720796
29103,4.547434,0,33,108,0,1,0,0,0,0,805.5337321,167.7239659,138.2094957
46461,6.475978,0,23,108,0,0,0,0,0,0,141.4384742,620.4753749,156.1422313
20576,2.488783,0,37,108,0,1,0,0,0,0,156.3547082,276.3262597,114.9832345
42615,10.121355,0,12,108,0,0,0,0,0,0,1172.199003,559.0992504,108.8728254
23271,5.743949,0,40,108,0,1,0,0,0,0,1193.003933,376.9360979,232.4676947
47464,8.589311,0,20,108,0,0,0,0,0,0,660.8128485,332.0897825,109.3154897
39672,17.236875,0,12,108,0,0,0,0,0,0,2087.025218,237.7078467,147.2520753
36081,11.225227,0,8,108,0,0,0,0,0,0,1632.925809,881.077566,349.3633102
45086,2.914213,0,24,108,0,0,0,0,0,0,397.3936962,577.6978941,405.7547708
39711,3.379533,0,23,108,0,0,1,0,0,0,663.0716567,285.0433105,87.79704463
36782,13.597234,0,20,108,0,0,0,0,0,0,1316.646551,356.7904319,52.66452303
35592,6.627351,0,42,108,1,0,0,0,0,0,577.1774594,332.8871515,556.6801451
45322,9.315123,1,40,108,0,0,0,1,0,0,366.3547581,222.1415958,246.8234239
40643,12.051059,0,7,108,0,0,0,0,0,0,2380.215901,709.6385596,57.89960931
38985,7.215491,1,31,108,0,0,0,1,0,0,1373.246221,744.6357293,157.9946935
45003,6.054624,0,23,108,0,0,0,0,0,0,967.4633943,253.4914812,109.3910211
30718,8.601528,0,23,108,0,0,0,0,0,0,876.6433315,196.4561246,63.88214712
25779,12.1735,0,30,108,0,1,0,0,0,0,851.0139437,256.3952913,344.7002455
41758,9.379688,0,3,108,0,0,0,0,0,0,3188.243547,272.0092808,127.7790309
33303,6.821952,0,29,108,0,0,0,0,0,0,875.1308,529.533903,450.1196374
42865,6.300417,0,21,108,0,0,0,0,0,0,609.3539641,270.1958716,281.1833428
48895,27.658179,0,23,108,0,0,0,0,0,0,1371.202266,551.3753216,108.5665296
28629,5.184167,1,41,108,0,0,0,1,0,0,588.8164394,164.0877022,248.5531207
31416,4.331875,0,34,108,0,1,0,0,0,0,481.6596971,385.8280718,74.72108674
41225,13.876216,0,19,108,0,0,0,0,0,0,1106.49535,434.4652682,105.9409747
46441,16.952729,0,1,108,0,0,0,0,0,0,2594.249787,429.308358,84.76072252
23527,6.169271,1,64,108,0,0,0,1,0,0,2134.742411,491.8295115,388.2541384
38422,4.438039,0,24,108,0,0,0,0,0,0,306.1821401,174.6443121,357.880346
37813,11.985885,0,26,108,0,0,0,0,0,0,248.1750194,523.8542593,125.8813653
30700,9.092045,0,36,108,0,1,0,0,0,0,307.4135822,201.9019353,229.1021474
46939,16.723258,0,24,108,0,0,0,0,0,0,124.5940941,318.975207,156.8956497
39960,19.691405,0,23,108,0,0,0,0,0,0,806.4454122,163.1377564,159.938667
38322,6.010729,0,21,108,0,0,0,0,0,0,559.6101052,272.4750531,147.5473094
41300,8.905,0,38,108,1,0,0,0,0,0,908.5667388,237.9293062,488.2576408
49015,16.952729,0,1,108,0,0,0,0,0,0,2594.249787,429.308358,84.76072252
38795,11.826242,0,2,108,0,0,0,0,0,0,959.4407275,206.5202587,63.8074925
36348,3.955817,0,25,108,1,0,0,0,0,0,971.5535352,240.6102532,190.8518881
17546,8.271092,1,6,108,0,0,0,1,0,0,3486.32291,240.5811403,514.3466315
23111,17.687833,0,37,108,0,1,0,0,0,0,454.9324306,116.557278,237.435513
48026,6.981167,0,18,108,0,0,0,0,0,0,876.5898877,376.6424173,183.0749802
36674,9.955581,0,25,108,0,0,0,0,0,0,1405.344288,234.2829531,200.0808128
12742,6.467542,0,37,108,0,1,0,0,0,0,1376.523872,258.3749437,235.9590621
44137,14.550994,0,20,108,1,0,0,0,0,0,455.4354732,126.6380155,198.7914293
46303,19.256732,0,6,108,0,0,0,0,0,0,817.8808596,499.4845644,286.9844877
31946,11.208106,0,26,108,1,0,0,0,0,0,621.8132737,157.6365052,117.7139168
43185,3.532525,0,38,108,0,1,0,0,0,0,555.8884469,434.2828096,226.8680575
48887,8.961033,0,1,108,0,0,0,0,0,0,229.8537537,204.9721199,113.429284
21934,6.680943,1,40,108,0,1,0,0,0,0,587.7958534,323.5466687,169.8836529
36276,11.985885,0,28,108,0,0,0,0,0,0,288.6275,566.8097596,78.77012713
46448,8.311234,0,8,108,0,0,0,0,0,0,555.2685303,401.4405401,231.0181401
39158,2.922126,0,38,108,0,1,0,0,0,0,594.6537732,481.7681174,382.374523
47095,8.101156,0,1,108,0,0,0,0,0,0,2230.617387,312.0052065,181.0653224
38350,2.59703,0,24,108,1,0,0,0,0,0,915.7015682,638.928993,328.6717603
32492,19.79939,0,25,108,0,0,0,0,0,0,506.0930084,94.03372748,185.2645163
34597,5.038602,0,36,108,0,0,0,0,0,0,284.8745076,316.7318927,368.9633401
43917,10.430495,0,23,108,0,0,0,0,0,0,432.9771565,459.4673659,478.9775065
28228,13.428333,0,17,108,0,0,1,0,0,0,1645.649065,423.8570033,387.8324894
39330,3.284435,0,39,108,0,1,0,0,0,0,823.2361809,388.1840349,242.678201
34622,3.703873,0,24,108,0,0,0,0,0,0,893.607977,660.2003695,61.75159959
35531,1.014254,1,31,108,0,0,0,1,0,0,2199.839176,690.0924622,220.891403
32992,2.123458,0,38,108,1,0,0,0,0,0,1099.279915,430.7947883,92.5236334
31587,6.054624,0,34,108,0,1,0,0,0,0,868.9529068,246.6789216,42.5115884
18493,24.338869,0,40,108,0,1,0,0,0,0,340.5707839,130.2405726,190.1458255
31469,4.505833,0,37,108,0,1,0,0,0,0,410.9204866,259.2350754,322.6872496
45190,8.620957,0,30,108,0,0,0,0,0,0,1063.272903,343.8463207,203.1189544
48749,8.992733,0,20,108,0,0,0,0,0,0,557.7210841,310.0849341,116.640206
42410,12.794802,0,39,108,0,1,0,0,0,0,764.0244751,312.0952357,454.8884345
34934,4.063879,0,33,108,0,0,0,0,0,0,321.1518898,216.4436081,152.2187693
30545,19.845333,0,26,108,0,0,0,0,0,0,1847.374999,992.0159061,76.38613875
40125,6.467542,0,38,108,0,1,0,0,0,0,1362.324963,260.6057862,251.9393297
44719,10.092151,0,30,108,0,0,0,0,0,0,448.2994608,126.4415795,159.1331411
43766,3.113511,0,19,108,0,0,0,0,0,0,512.6631656,537.512443,76.08733658
32816,7.345938,0,37,108,0,1,0,0,0,0,186.196179,153.4834822,254.7136489
31937,5.84596,0,40,108,0,1,0,0,0,0,555.7045259,130.7332151,271.5436406
21043,2.34399,0,32,108,0,1,0,0,0,0,107.7068978,461.2764008,158.9215556
49090,11.875187,0,40,108,0,1,0,0,0,0,671.302056,239.1846358,128.3926485
44267,3.789153,0,31,108,0,0,0,0,0,0,122.1969738,421.4919882,261.012608
31488,12.454398,0,35,108,0,1,0,0,0,0,683.3145024,337.6605759,257.7723347
42455,15.78655,0,13,108,0,0,0,0,0,0,1420.63897,455.5449152,95.20799909
48260,10.873865,1,39,108,0,0,0,1,0,0,1277.261597,271.2578251,117.2483917
46828,29.616622,0,1,108,0,0,0,0,0,0,2560.871429,409.961417,46.40276008
44771,3.949957,0,23,108,0,0,0,0,0,0,733.4104758,440.4238758,152.4954979
21992,3.703873,0,23,108,0,0,0,0,0,0,1040.566479,662.3821088,191.031032
46849,9.7327,1,38,108,0,1,0,0,0,0,723.0944982,206.7216969,230.8042799
33682,2.911887,0,20,108,0,0,0,0,0,0,258.4019539,441.4677048,194.8194398
36034,5.411045,1,30,108,0,0,0,1,0,0,373.5222514,515.8215296,66.84683585
26025,9.557943,0,25,108,1,0,0,0,0,0,1713.060663,719.8884581,109.8098549
43197,2.236513,1,51,108,0,0,0,1,0,0,491.1640861,204.3984191,271.9811461
39127,4.438039,0,23,108,0,0,0,0,0,0,451.8772876,270.14356,295.5141456
34414,6.969139,0,40,108,0,1,0,0,0,0,222.9651066,248.4106432,287.0421383
26532,6.33,0,38,108,1,0,0,0,0,0,277.8804363,444.8875452,186.2236403
30796,5.618452,0,30,108,0,1,0,0,0,0,100.8850636,284.9571995,183.2938106
34228,3.703873,0,22,108,1,0,0,0,0,0,1102.784464,708.1385706,149.5546354
35372,5.978393,0,38,108,0,1,0,0,0,0,398.7695747,242.0871758,150.2514536
29059,18.599537,0,24,108,1,0,0,0,0,0,773.8934165,155.3681675,615.5257599
47608,10.092151,0,22,108,0,0,0,0,0,0,516.1270223,191.3765207,123.6780088
34798,7.635333,0,28,108,0,0,0,0,0,0,698.7748231,96.51142237,195.9402118
35921,3.799272,0,33,108,0,1,0,0,0,0,605.7255177,359.886624,247.9453633
41770,1.01274,0,26,108,0,0,0,0,0,0,207.073624,219.9422502,391.7946842
26936,6.774152,0,39,108,0,1,0,0,0,0,1138.863701,429.776184,207.4974609
35834,3.911882,0,24,108,0,0,0,0,0,0,845.3848376,336.1157918,43.33391114
10512,2.933893,0,51,108,1,0,0,0,0,0,66.81204159,277.269887,386.1930638
28169,10.983424,0,23,108,0,0,0,0,0,0,1141.675457,464.0362027,57.35724218
39373,2.359494,0,30,108,0,0,0,0,0,0,349.8528076,419.5611779,197.0513919
48262,12.03402,0,16,108,0,0,1,0,0,0,1194.334427,364.235076,135.9041815
38506,6.054624,0,23,108,0,0,0,0,0,0,967.4633943,253.4914812,109.3910211
46107,13.242685,0,22,108,0,0,0,0,0,0,745.795559,186.4741383,93.7376847
28456,14.312557,0,25,108,0,0,0,0,0,0,119.8535095,434.8158526,192.5877354
44853,7.830657,0,25,108,0,0,0,0,0,0,1441.361614,169.4302393,144.5763401
42396,6.457754,0,20,108,0,0,0,0,0,0,1169.399941,307.7117263,82.21885199
30393,4.063879,0,29,108,0,0,0,0,0,1,321.1518898,216.4436081,152.2187693
48364,13.130866,0,12,108,0,0,1,0,0,0,1156.369802,294.8864342,356.8660677
27241,5.743949,0,40,108,0,1,0,0,0,0,1234.4578,387.53011,191.732477
41892,11.698271,0,23,108,0,0,0,0,0,0,72.07235998,391.5330383,242.4956777
31438,8.083938,0,37,108,0,0,0,0,0,0,679.2724666,156.3682957,65.35215498
44441,5.547377,0,25,108,1,0,0,0,0,0,411.8308211,331.796847,102.6836299
26826,10.458712,0,39,108,0,1,0,0,0,0,1274.846087,417.7193752,151.492654
48054,11.302583,0,17,108,0,0,0,0,0,0,163.0969798,561.0651177,277.2887591
48165,17.709387,0,19,108,0,0,0,0,0,0,1236.226723,255.8339691,213.3362477
36727,2.911887,0,20,108,0,0,0,0,0,0,180.061589,377.3933219,201.0225706
29633,2.509059,1,24,108,0,0,0,1,0,0,510.4900573,254.9956536,341.7542762
36416,4.760551,1,40,108,0,0,0,1,0,0,335.5900315,449.94829120000003,457.6971521
42026,29.616622,0,3,108,0,0,0,0,0,0,2660.636949,355.6555508,133.4646518
37679,14.024524,0,39,108,0,1,0,0,0,0,610.0953836,530.0203227,42.60735378
33130,5.038602,0,29,108,1,0,0,0,0,0,232.4267405,311.6153296,401.3695076
33960,3.333967,0,37,108,0,0,0,0,0,0,1444.298036,221.9989411,58.11443779
45895,8.101156,0,1,108,0,0,0,0,0,0,2230.617387,312.0052065,181.0653224
39991,13.401914,0,24,108,0,0,0,0,0,0,182.0483303,139.932567,84.09804896
33523,12.5086,0,25,108,0,0,0,0,0,0,1320.57871,215.9460368,269.1654144
36570,3.957517,0,25,108,0,0,0,0,0,0,66.17080542,352.6432988,381.3394583
33305,14.098881,0,36,108,0,0,0,0,0,0,1046.344236,361.8102906,60.53824096
44029,7.01429,0,23,108,0,0,0,0,0,0,283.6203421,177.7890205,221.8482303
31672,12.053,0,22,108,0,0,0,0,0,0,358.4487106,392.8615437,86.36590133
41514,25.243764,0,14,108,0,0,0,0,0,0,1046.067727,184.511838,277.4259363
31469,9.243333,0,38,108,0,1,0,0,0,0,1517.361744,120.9158019,268.1577738
41487,17.236875,0,12,108,0,0,0,0,0,0,2087.025218,237.7078467,147.2520753
31246,2.102895,0,39,108,0,1,0,0,0,0,234.3897572,454.78633,240.9946067
40597,4.61298,0,23,108,0,0,0,0,0,0,180.0993578,586.1760315,276.4427969
35556,3.789271,0,40,108,1,0,0,0,0,0,1026.644091,439.738072,175.4681667
32803,17.02094,0,28,108,0,0,0,0,0,1,250.520581,248.2014561,246.898491
46860,20.804265,0,30,108,0,0,0,0,0,0,207.7268447,129.1447285,170.8582783
34711,5.974807,0,36,108,0,1,0,0,0,0,307.7945665,624.9453126,220.2822396
45258,5.56484,0,31,108,1,0,0,0,0,0,476.2582714,227.1666124,226.7622711
40000,3.601581,0,40,108,0,1,0,0,0,0,202.7493221,252.3585677,308.955386
44447,6.520153,0,22,108,0,0,0,0,0,0,528.503121,572.9309231,111.3676402
46887,6.482467,0,12,108,0,0,0,0,0,0,1167.135142,470.2950287,122.688336
40369,13.318765,0,7,108,0,0,0,0,0,0,1362.854077,330.0816313,31.43223738
46626,8.525245,1,31,108,1,0,0,0,0,0,1170.796863,349.8133385,205.2398835
42392,6.300417,0,19,108,0,0,0,0,0,0,617.1639371,262.3829042,274.8940244
29738,7.687826,0,38,108,0,0,0,0,0,0,373.2155036,514.5241346,109.8877526
28899,11.439276,0,41,108,0,1,0,0,0,0,723.6868208,185.399416,128.4254292
49030,1.457619,1,47,108,0,0,0,1,0,0,757.5580161,474.8251422,218.5594486
37124,5.464323,0,29,108,0,0,0,0,0,0,786.1572002,234.4215592,144.3197814
22620,4.734554,0,33,108,0,1,0,0,0,0,1612.597459,820.191879,120.848241
44983,4.624777,0,26,108,0,0,0,0,0,1,256.4427191,234.3570185,266.9919817
32935,14.240985,0,28,108,1,0,0,0,0,0,864.2448472,406.7305256,92.1201412
38338,6.943214,0,27,108,1,0,0,0,0,0,66.36959449,252.0345573,114.4184476
46883,13.297,0,1,108,0,0,0,0,0,0,3691.677732,416.9635304,554.3520247
31794,9.707515,0,23,108,0,0,0,0,0,0,866.7598716,347.5305713,145.7855644
47315,11.985885,0,24,108,0,0,0,0,0,0,346.6079694,621.4130859,65.28245898
30274,3.601581,0,40,108,0,1,0,0,0,0,240.9857593,199.1667194,263.8687937
40604,5.038602,0,33,108,0,1,0,0,0,0,218.9239732,249.7257881,337.1486587
42747,10.151826,0,25,108,0,0,0,0,0,0,623.0460637,460.256888,178.3280271
39279,6.854776,0,38,108,1,0,0,0,0,0,409.9389796,240.7788542,436.1260265
9392,5.974807,1,41,108,0,0,0,1,0,0,370.4014263,533.7188735,327.3976429
37219,31.377469,0,7,108,0,0,0,0,0,0,998.1339624,561.1783134,123.9222766
39591,15.379318,0,21,108,0,0,0,0,0,0,467.205421,542.744305,191.1734649
42689,11.770893,0,12,108,0,0,0,0,0,0,2628.126379,819.972786,239.5657357
36658,19.555,0,35,108,0,1,0,0,0,0,2217.828694,199.1347001,104.5365699
46072,16.952729,0,5,108,0,0,0,0,0,0,2572.674504,533.2980748,157.8771258
37790,7.339333,1,29,108,0,0,0,1,0,0,1137.750132,220.5722818,225.4491326
25752,13.130866,0,24,108,0,0,0,0,0,0,1152.185877,287.4959565,361.4162919
45620,13.130866,0,1,108,0,0,0,0,0,0,1210.752263,347.7756137,351.5622287
46241,10.430495,0,21,108,0,0,0,0,0,0,456.8292355,521.1677285,442.41547
31900,4.856503,0,24,108,0,0,0,0,0,0,545.3933348,394.9234811,54.06296294
47646,11.242721,0,22,108,0,0,0,0,0,0,162.2959678,221.1471104,115.0841238
49344,31.377469,0,5,108,0,0,0,0,0,0,980.8098893,518.1157901,104.2907061
43815,8.880052,1,33,108,0,0,0,1,0,0,905.6185234,323.1062321,482.0740213
27243,10.688142,0,35,108,0,1,0,0,0,0,456.9232717,584.6854989,179.5650159
31841,2.106827,0,24,108,0,0,1,0,0,0,546.049744,353.1011754,270.5505012
35433,4.422754,0,33,108,0,1,0,0,0,0,597.7973549,113.9589335,232.0593656
42485,4.185212,0,23,108,0,0,1,0,0,0,1163.100792,698.2520315,367.7634995
30421,5.742107,0,25,108,0,0,0,0,0,0,764.2826932,314.8611895,155.149147
44787,2.385102,0,12,108,0,0,0,0,0,0,540.8493176,465.5396169,229.5325992
28979,5.547847,0,42,108,0,1,0,0,0,0,228.6533092,417.4917953,263.2100193
42969,5.547847,0,38,108,0,1,0,0,0,0,125.5620448,354.5484302,307.7040525
33486,1.90387,0,38,108,0,0,0,0,0,0,379.3303621,286.0204812,205.6081589
42155,8.652657,0,27,108,0,0,0,0,0,1,248.3703097,173.9999309,283.9489653
44212,4.761443,0,20,108,0,0,0,0,0,0,752.5518584,545.8726266,206.3869176
28132,9.557943,0,25,108,1,0,0,0,0,0,1690.221318,712.5995702,99.08096785
30568,3.601581,0,38,108,0,1,0,0,0,0,116.9379,317.9838287,335.5909495
35445,10.234878,0,37,108,0,0,1,0,0,0,587.7253996,259.2473765,148.7283688
47403,6.011953,0,36,108,0,0,0,0,0,0,481.1957263,381.9342021,126.6824525
48464,15.643114,0,24,108,0,0,0,0,0,0,562.0478023,264.8603011,140.6881913
45929,5.97695,0,39,108,0,1,0,0,0,0,985.1569781,434.2456506,245.3280076
48824,2.102895,0,9,108,0,0,0,0,0,0,336.7800548,547.5206221,290.0388244
