"Y","Enhanced_GVI_quantification","Transaction_including_the_first_floor_versus_not","Housing_age","Transaction_year","Condominium_versus_not","Apartment_versus_not","Studio_versus_not","Detached_House_versus_not","Storefront_versus_not","Commercial_building_versus_not","mrt_d","school_d","park_d"
86818,8.666768,0,4,109,0,0,0,0,0,0,150.7612933,325.6179463,115.7898663
97042,10.430495,0,2,109,0,0,0,0,0,0,456.0809336,470.2174998,514.3527121
141339,8.986383,1,53,109,0,0,0,1,0,0,395.3088379,140.8271503,143.2655079
132062,5.772413,1,54,109,0,0,0,1,0,0,495.8965707,399.3654845,308.1000172
104022,11.864409,1,28,109,0,0,0,1,0,0,2153.453952,464.1139172,39.28052757
112782,13.202868,1,40,109,0,0,0,1,0,0,942.7765251,296.209886,302.7062226
134192,4.020597,1,40,109,0,0,0,1,0,0,383.3305912,369.9815762,242.0913041
108915,13.2085,0,2,109,0,0,0,0,0,0,194.6484653,278.2996869,250.4008087
96321,6.00375,0,2,109,0,0,0,0,0,0,346.7879696,288.1706326,298.807803
87749,12.794802,0,1,109,0,0,0,0,0,0,724.4001379,235.6730834,365.0654264
90777,10.430495,0,2,109,0,0,0,0,0,0,456.0809336,470.2174998,514.3527121
120950,5.096912,1,62,109,0,0,0,1,0,0,563.5302158,445.8389326,252.1562174
87259,18.443952,0,2,109,0,0,0,0,0,0,1027.638122,423.5272787,122.0405007
103414,15.4062,0,2,109,0,0,0,0,0,0,1076.073056,377.6289774,117.9198097
107292,3.210014,1,55,109,0,0,0,1,0,0,155.2270462,389.3923189,259.960981
107422,5.042646,1,52,109,0,0,0,1,0,0,872.3088476,153.4097984,258.4811587
99068,15.4062,0,2,109,0,0,0,0,0,0,1050.262911,381.7697959,152.4321417
105448,8.809118,1,47,109,0,0,0,1,0,0,226.7455332,346.9724124,138.7387729
233786,5.14875,1,47,109,0,0,0,1,0,0,636.7917747,383.5660161,520.3608595
94605,18.443952,0,2,109,0,0,0,0,0,0,1038.442414,405.2056478,132.0082723
95262,12.794802,0,4,109,0,0,0,0,0,0,750.5002407,186.667175,377.9442338
231539,3.896761,1,10,109,0,0,0,1,0,0,398.5865465,301.9141019,259.7608705
89327,16.044141,0,2,109,0,0,0,0,0,0,680.2030369,359.3473033,234.2862126
106185,23.294,1,23,109,0,0,0,0,0,0,1091.879211,285.3831088,80.9903164
120945,15.902812,0,4,109,0,0,0,0,0,0,147.9556418,466.3909044,120.0305087
106572,2.611852,1,54,109,0,0,0,1,0,0,193.9329149,355.9148504,177.6786719
92762,7.01429,0,2,109,0,0,0,0,0,0,182.5757497,262.4788067,120.9333423
101566,6.627435,0,5,109,0,0,0,0,0,0,174.6535064,271.5524256,361.1823872
90075,6.627435,0,5,109,0,0,0,0,0,0,224.3622731,250.4594965,330.3230615
93026,10.529167,1,10,109,0,0,0,1,0,0,1241.390422,475.4223597,128.3605256
101912,2.662696,1,54,109,0,0,0,1,0,0,623.6178078,262.9463816,287.8489803
104339,6.00375,0,2,109,0,0,0,0,0,0,346.7879696,288.1706326,298.807803
117661,25.14756,0,1,109,0,0,0,0,0,0,236.625211,481.3696543,92.15255095
164771,0.65616,1,49,109,0,0,0,1,0,0,486.7907887,388.8947085,219.543501
100205,8.986383,0,12,109,0,0,0,0,0,0,301.8146494,106.8653744,158.2922457
101484,5.791897,1,50,109,0,0,0,1,0,0,701.7164552,280.2720401,255.4384607
111289,4.985569,1,48,109,0,0,0,1,0,0,247.3193575,246.0197913,127.7654727
91284,12.772034,0,8,109,0,0,0,0,0,0,299.7017317,223.8092989,55.01853746
97911,16.137092,0,1,109,0,0,0,0,0,0,623.0481776,236.867948,250.1980449
91765,12.755987,0,4,109,0,0,0,0,0,0,1051.739809,582.7742873,133.3754529
137640,8.986383,1,34,109,0,1,0,0,0,0,306.0686781,110.2796803,119.8346499
130067,12.75825,1,10,109,0,0,0,1,0,0,1548.382118,591.7730579,189.493735
143881,25.14756,0,1,109,0,0,0,0,0,0,250.4259394,467.7022746,103.8474435
127285,7.621975,1,47,109,0,0,0,1,0,0,200.6144149,261.0835683,294.810867
127409,5.636895,1,0,109,0,0,0,0,0,0,439.0333554,176.8644689,171.1595241
86577,15.4062,0,2,109,0,0,0,0,0,0,1110.267575,367.8589054,95.64534163
86783,15.4062,0,2,109,0,0,0,0,0,0,1110.267575,367.8589054,95.64534163
111100,2.629864,0,1,109,0,0,0,0,0,0,521.813457,584.4866124,499.9867423
120588,2.629864,0,1,109,0,0,0,0,0,0,521.813457,584.4866124,499.9867423
192502,6.010729,1,55,109,0,0,0,1,0,0,557.8245286,221.0663743,80.71591788
108636,3.431163,1,11,109,0,0,0,0,0,0,660.5852669,326.344939,117.34819039999999
93442,8.652657,0,3,109,0,0,0,0,0,0,268.9607436,244.4475338,333.1642971
105341,5.555339,0,1,109,0,0,0,0,0,0,326.8567095,430.4098237,97.48053549
105341,5.555339,0,1,109,0,0,0,0,0,0,326.8567095,430.4098237,97.48053549
101447,6.00375,0,2,109,0,0,0,0,0,0,346.7879696,288.1706326,298.807803
97425,11.610684,1,0,109,0,0,0,1,0,0,2171.29933,138.5940453,179.8864726
98828,12.755987,0,4,109,0,0,0,0,0,0,1063.589964,569.1578969,121.1473249
119361,25.14756,0,1,109,0,0,0,0,0,0,250.4259394,467.7022746,103.8474435
120264,6.559511,1,52,109,0,0,0,1,0,0,132.9159115,184.8893368,297.6991095
86882,11.610684,1,1,109,0,0,0,1,0,0,2133.726323,196.7472035,146.2495904
108801,3.243843,0,1,109,0,0,0,0,0,0,312.9198873,387.3629042,244.8222735
87056,6.627435,0,5,109,0,0,0,0,0,0,217.0874782,278.3687166,321.1036435
118787,4.185212,1,42,109,0,0,0,1,0,0,1097.310341,523.3145446,299.8649337
98828,12.755987,0,4,109,0,0,0,0,0,0,1063.589964,569.1578969,121.1473249
92328,14.595833,1,13,109,0,0,0,1,0,0,360.5819677,379.0292136,193.1564505
120992,10.507682,0,5,109,0,0,0,0,0,0,538.5285024,429.3334292,150.4116761
112007,6.00375,0,2,109,0,0,0,0,0,0,379.3558071,291.3732613,287.7778295
99202,6.817483,1,19,109,0,0,0,1,0,0,827.2999609,482.5930118,491.4950873
108325,3.243843,0,1,109,0,0,0,0,0,0,298.3564157,384.8087174,248.5309421
95824,6.821952,1,20,109,0,0,0,1,0,0,817.946675,503.8770342,470.5882356
140129,3.379533,1,7,109,0,0,0,0,0,0,569.9080612,377.6296754,124.4186719
94116,12.256142,0,6,109,0,0,0,0,0,0,400.779306,414.4074941,238.7043897
155087,2.018719,1,47,109,0,0,0,1,0,0,556.5076663,412.9654154,279.0685521
100843,4.702747,1,44,109,0,0,0,1,0,0,1711.291371,770.6654257,67.60772108
87071,3.175687,1,7,109,0,0,0,1,0,0,344.2956995,330.3260937,239.2033601
94955,5.701023,1,0,109,0,0,0,1,0,0,282.1627986,104.5432992,244.1019709
101530,2.629864,0,1,109,0,0,0,0,0,0,521.813457,584.4866124,499.9867423
91197,6.943214,0,2,109,0,0,0,0,0,0,102.1416621,256.6567009,138.657949
122119,4.006903,1,47,109,0,0,0,1,0,0,130.4948722,285.20778,231.350459
96112,10.430495,0,2,109,0,0,0,0,0,0,468.0322015,476.7062185,531.3975971
99809,8.666768,0,3,109,0,0,0,0,0,0,210.8380833,334.2461112,237.4258808
113586,8.306096,1,47,109,0,0,0,1,0,0,1566.33025,969.1984403,57.3102162
85796,4.254333,1,41,109,0,1,0,0,0,0,550.782001,339.189723,279.4665366
199366,14.701438,1,42,109,0,0,0,1,0,0,438.7839607,148.4795828,215.4732685
88471,4.61298,1,16,109,0,0,0,1,0,0,102.7769878,562.4813747,238.5354432
89439,5.56484,1,44,109,0,0,0,1,0,0,408.7422601,178.7273483,226.8783541
106894,6.671312,1,35,109,0,0,0,1,0,0,2747.066312,634.7307111,43.482225
143833,19.5375,0,4,109,0,0,0,0,0,0,423.3719791,240.8163382,101.9732157
88819,13.297,1,0,109,0,0,0,1,0,0,3596.155647,385.2915494,473.8696418
104106,6.00375,0,2,109,0,0,0,0,0,0,346.7879696,288.1706326,298.807803
104632,6.00375,0,2,109,0,0,0,0,0,0,346.7879696,288.1706326,298.807803
88594,9.351973,1,17,109,0,0,0,0,0,0,718.9988361,463.4530636,274.8359887
197163,5.303506,1,41,109,0,0,0,1,0,0,221.8576688,470.5002178,225.172291
112027,7.314866,1,52,109,0,0,0,1,0,0,364.2739738,159.8475643,224.5059363
184014,18.443952,1,14,109,0,0,0,0,0,0,838.973594,464.422706,234.6981973
123556,7.852734,1,74,109,0,0,0,1,0,0,185.221705,135.68261999999999,189.9707555
106816,2.629864,0,1,109,0,0,0,0,0,0,521.813457,584.4866124,499.9867423
137733,10.641389,1,36,109,0,0,0,1,0,0,1634.189453,357.9902532,92.63198617
88117,5.701023,0,1,109,0,0,0,0,0,0,383.0576739,83.48591257,293.6518942
96180,7.98881,1,2,109,0,0,0,1,0,0,978.2459811,151.7408566,362.0620624
94769,7.208596,1,1,109,0,0,0,1,0,0,1191.403279,336.8621575,162.0979453
90149,3.756966,1,43,109,0,0,0,1,0,0,376.8663,402.2259739,337.5517289
87208,21.281599,0,15,109,0,0,0,0,0,0,413.8491459,258.8242546,128.7811147
100596,5.411045,1,40,109,0,0,0,1,0,0,163.0027986,513.7234551,182.4831582
100208,4.903519,0,7,109,0,0,0,0,0,0,322.9559465,285.6959176,396.6789046
90083,8.522902,1,56,109,0,0,0,1,0,0,273.7304887,226.4192176,96.08376318
140753,4.903519,0,7,109,0,0,0,0,0,0,291.6106809,285.053811,355.9155983
130776,11.257714,1,55,109,0,0,0,1,0,0,498.6151294,621.4679624,235.0414328
93985,15.495491,0,4,109,0,0,0,0,0,0,184.3125152,215.0645425,201.614914
97114,18.443952,0,2,109,0,0,0,0,0,0,1034.9391659999999,394.0955579,158.5080583
108903,15.577351,1,33,109,0,1,0,0,0,0,1072.927617,363.4494807,346.7484316
124380,16.952729,1,10,109,0,0,0,0,0,0,2544.608252,460.217731,53.6945661
106427,4.100027,0,40,109,0,1,0,0,0,0,561.7064491,396.0945386,422.1463118
90778,15.4062,0,2,109,0,0,0,0,0,0,1099.947816,374.1834248,95.5184606
242165,2.054,1,54,109,0,0,0,1,0,0,1712.538323,233.0646469,542.6380305
87477,11.22795,1,1,109,0,0,0,1,0,0,601.0131943,217.7484186,45.08305669
96497,2.364153,0,2,109,1,0,0,0,0,0,506.0791226,491.8783922,365.3721735
93125,12.794802,0,1,109,0,0,0,0,0,0,714.8863419,236.4927402,353.4293991
128786,6.959718,1,41,109,0,1,0,0,0,0,167.6632773,576.1575326,186.1459702
128568,1.487193,1,50,109,0,0,0,1,0,0,107.0774808,444.6216512,108.9102378
117315,2.488783,1,45,109,0,0,0,1,0,0,408.0002818,252.1066466,199.1176652
86081,5.505313,1,42,109,0,0,0,1,0,0,702.9158263,567.7152079,147.2098665
90117,3.474904,1,42,109,0,0,0,1,0,0,320.8555509,147.0372036,395.0695157
104966,4.604058,0,1,109,0,0,0,0,0,0,1102.553077,469.3686492,180.5585866
86169,5.137591,1,49,109,0,0,0,1,0,0,338.0341667,295.6884174,58.46742467
96964,10.092151,1,33,109,0,0,0,1,0,0,675.9151791,162.5435348,70.89774955
133932,6.959718,1,41,109,0,1,0,0,0,0,70.83458877,519.6516888,294.3387965
95799,17.42625,0,7,109,0,0,0,0,0,0,166.9805929,120.67657,301.1124822
127587,0.929788,1,58,109,0,0,0,1,0,0,710.7150953,450.0308303,224.6012146
273636,7.314866,1,52,109,0,0,0,1,0,0,526.9632037,225.2956491,367.5688703
101311,8.666768,0,3,109,0,0,0,0,0,0,157.7087821,273.46341,250.0423644
111222,15.577351,1,41,109,0,0,0,1,0,0,1198.680794,293.680466,258.2328784
180098,7.852734,1,69,109,0,0,0,1,0,0,256.6241731,161.4793495,78.75168366
112725,10.319122,1,42,109,0,0,0,1,0,0,298.7016501,482.1816918,155.8421133
88838,12.794802,0,4,109,0,0,0,0,0,0,750.5002407,186.667175,377.9442338
86688,9.092045,1,38,109,0,0,0,1,0,0,345.9550093,184.7472171,233.7631605
89937,6.467542,1,12,109,0,0,0,1,0,0,1438.572033,398.0036127,248.5403115
101004,3.911882,1,45,109,0,0,0,1,0,0,995.7916685,175.8673213,192.478372
92113,18.443952,0,2,109,0,0,0,0,0,0,1027.638122,423.5272787,122.0405007
92336,4.020597,1,16,109,0,0,0,1,0,0,345.0815085,421.3557593,302.9575819
247979,1.40134,1,49,109,0,0,0,1,0,0,463.25337,388.2946258,300.5077812
98564,11.987717,0,10,109,0,0,0,0,0,0,481.8526553,300.5217762,41.72893422
128611,11.9975,1,41,109,0,0,0,1,0,0,864.4863291,119.4568691,173.6295176
100536,5.74395,1,41,109,0,0,0,1,0,0,1507.497662,188.2530391,132.7456604
100289,6.086207,1,33,109,0,0,0,1,0,0,1995.33754,353.2094649,185.8597069
92478,1.419847,1,49,109,0,0,0,1,0,0,349.3622184,506.4661005,205.4805093
92397,6.101492,1,43,109,0,1,0,0,0,0,357.2856599,104.9098527,114.8384534
86482,16.137092,0,1,109,0,0,0,0,0,0,623.0481776,236.867948,250.1980449
93829,5.547377,1,13,109,0,0,0,1,0,0,512.8123236,247.0090016,63.17169656
127208,17.786094,0,4,109,0,0,0,0,0,0,1020.483812,625.0798242,174.1475919
101216,8.666768,0,3,109,0,0,0,0,0,0,170.5832419,292.7517076,243.497258
106057,5.555339,0,1,109,0,0,0,0,0,0,326.8567095,430.4098237,97.48053549
147291,5.97695,1,46,109,0,0,0,1,0,0,908.8391425,349.4729041,142.5832658
124256,8.316752,0,6,109,0,0,0,0,0,0,339.3518411,306.7352827,469.4312037
100968,5.555339,0,1,109,0,0,0,0,0,0,337.8694484,427.8329055,103.5216873
105101,15.4062,0,2,109,0,0,0,0,0,0,1076.073056,377.6289774,117.9198097
89031,4.183636,1,32,109,0,0,0,1,0,0,608.3798854,413.5622439,180.4848366
131492,7.618569,1,27,109,0,0,0,1,0,0,824.9430781,443.7137189,284.3224027
209041,5.555339,1,48,109,0,0,0,1,0,0,276.528596,426.6790195,149.4804357
201602,11.797868,1,14,109,0,0,0,0,0,0,484.0486845,225.6275253,177.5280955
106738,2.629864,0,1,109,0,0,0,0,0,0,521.813457,584.4866124,499.9867423
105221,2.629864,0,1,109,0,0,0,0,0,0,521.813457,584.4866124,499.9867423
91702,2.662696,1,46,109,0,0,0,1,0,0,586.3807778,200.5780807,249.3595373
101957,2.629864,0,1,109,0,0,0,0,0,0,521.813457,584.4866124,499.9867423
92260,24.761451,0,12,109,0,0,0,0,0,0,428.9245511,128.7144855,136.0003268
87353,10.873865,1,1,109,0,0,0,0,0,0,1237.547892,318.5671627,35.21100336
94749,6.00375,0,2,109,0,0,0,0,0,0,448.8957609,387.1222173,246.9052409
86667,4.531125,1,45,109,0,0,0,1,0,0,168.7544472,247.161167,256.9626901
90979,1.863848,1,46,109,0,0,0,1,0,0,619.7966257,591.6308368,111.5267929
373744,2.156907,1,44,109,0,0,0,1,0,0,398.6551329,273.1642068,338.8394598
85806,6.240106,1,32,109,0,0,0,0,0,0,409.377332,271.2825693,305.5430224
120096,10.760972,1,16,109,0,0,0,1,0,0,629.1809289,121.9321645,153.8935104
100498,10.430495,0,2,109,0,0,0,0,0,0,468.0322015,476.7062185,531.3975971
135540,7.208596,1,1,109,0,0,0,1,0,0,1148.939286,380.2839709,175.0084607
94230,12.75825,0,0,109,0,0,0,0,0,0,1490.389296,651.5662886,170.9417574
102879,15.4062,0,2,109,0,0,0,0,0,0,1076.073056,377.6289774,117.9198097
106646,5.555339,0,1,109,0,0,0,0,0,0,326.8567095,430.4098237,97.48053549
99383,8.582014,1,2,109,0,0,0,1,0,0,487.1895142,80.77312801,271.9369762
93241,18.443952,0,2,109,0,0,0,0,0,0,1027.638122,423.5272787,122.0405007
94341,18.443952,0,2,109,0,0,0,0,0,0,1037.772789,384.3981813,172.5279228
104566,15.4062,0,2,109,0,0,0,0,0,0,1076.073056,377.6289774,117.9198097
101793,18.443952,0,2,109,0,0,0,0,0,0,1038.442414,405.2056478,132.0082723
174947,12.211567,1,54,109,0,0,0,1,0,0,391.4169893,325.7817287,260.5545562
91561,6.959718,1,35,109,0,1,0,0,0,0,199.4234693,603.9071516,155.9071787
90852,1.84505,1,5,109,0,0,0,0,0,0,436.9915396,231.9906775,376.6793662
92745,3.789153,1,48,109,0,0,0,1,0,0,380.1208354,412.5112505,266.6067169
101828,6.00375,0,2,109,0,0,0,0,0,0,364.9893664,263.1632092,298.0823393
117715,1.84505,1,5,109,0,0,0,0,0,0,426.57833,223.2476247,386.3670913
91973,7.345938,1,38,109,0,0,0,1,0,0,269.9863416,229.355848,191.1915997
98144,12.755987,0,4,109,0,0,0,0,0,0,1063.589964,569.1578969,121.1473249
94837,12.755987,0,4,109,0,0,0,0,0,0,1051.739809,582.7742873,133.3754529
102166,11.281389,1,49,109,0,0,0,1,0,0,439.5565059,208.0765139,387.9816738
131383,4.93158,1,50,109,0,0,0,1,0,0,495.3055124,266.9942047,148.4730365
87375,7.567143,1,16,109,0,0,0,1,0,0,1440.560459,424.5153335,83.64502272
113428,4.181574,1,43,109,0,0,0,1,0,0,1832.439318,189.2353666,283.8439026
88788,9.58351,0,4,109,0,0,0,0,0,0,154.1515105,331.486962,100.3724972
102080,19.034628,0,2,109,0,0,0,0,0,0,739.6370867,87.96954136,135.5098136
260132,5.14875,1,47,109,0,0,0,1,0,0,631.9918539,388.3347154,524.1853116
85859,6.510254,1,22,109,0,0,0,0,0,0,1262.780061,491.5491673,191.1186232
99395,14.098881,0,12,109,0,0,0,0,0,0,996.3061014,243.0070681,121.9507564
95721,18.443952,0,2,109,0,0,0,0,0,0,1038.442414,405.2056478,132.0082723
115544,6.00375,0,2,109,0,0,0,0,0,0,364.9893664,263.1632092,298.0823393
130245,5.647413,1,0,109,0,0,0,0,0,0,1164.07178,593.0475177,233.8587604
97398,6.00375,0,2,109,0,0,0,0,0,0,379.3558071,291.3732613,287.7778295
126572,5.647413,1,0,109,0,0,0,0,0,0,1166.488533,595.3211092,237.3646424
108643,6.00375,0,2,109,0,0,0,0,0,0,379.3558071,291.3732613,287.7778295
102488,3.799272,1,48,109,0,0,0,1,0,0,334.665793,465.9857709,157.7461766
122243,11.979087,1,40,109,0,0,0,1,0,0,1124.219044,161.9626728,449.9710366
94502,17.433624,1,37,109,0,1,0,0,0,0,196.9521001,156.2100095,87.13337502
86880,10.370221,0,2,109,0,0,0,0,0,0,239.7839818,158.0447376,187.3154611
113967,2.629864,0,1,109,0,0,0,0,0,0,521.813457,584.4866124,499.9867423
92880,6.00375,0,2,109,0,0,0,0,0,0,364.9893664,263.1632092,298.0823393
97936,6.821952,1,19,109,0,0,0,1,0,0,825.236208,486.8480841,487.3072632
93296,18.443952,0,2,109,0,0,0,0,0,0,1037.772789,384.3981813,172.5279228
96254,18.443952,0,2,109,0,0,0,0,0,0,1038.442414,405.2056478,132.0082723
91116,2.241304,1,13,109,0,0,0,1,0,0,357.2699621,508.4312593,95.31154469
94906,18.443952,0,2,109,0,0,0,0,0,0,1037.772789,384.3981813,172.5279228
93580,7.01429,0,2,109,0,0,0,0,0,0,283.6203421,177.7890205,221.8482303
98165,25.14756,0,0,109,0,0,0,0,0,0,226.881899,491.1688465,80.67379206
95951,12.755987,0,4,109,0,0,0,0,0,0,1051.739809,582.7742873,133.3754529
120356,3.911882,1,50,109,0,0,0,1,0,0,834.7714371,342.8462659,101.924094
125386,3.911882,1,50,109,0,0,0,1,0,0,835.3009167,338.0235013,105.1676038
120069,0.929788,1,58,109,0,0,0,1,0,0,605.5900178,403.3426569,149.4736296
116708,25.14756,0,0,109,0,0,0,0,0,0,236.625211,481.3696543,92.15255095
98844,18.443952,0,2,109,0,0,0,0,0,0,1034.9391659999999,394.0955579,158.5080583
92241,12.794802,0,3,109,0,0,0,0,0,0,767.0222358,219.4071588,409.3484683
107235,5.555339,0,1,109,0,0,0,0,0,0,326.8567095,430.4098237,97.48053549
85673,11.138429,0,2,109,0,0,0,0,0,0,464.6442182,291.3641989,290.8191083
138199,25.14756,0,0,109,0,0,0,0,0,0,236.625211,481.3696543,92.15255095
112870,6.00375,0,2,109,0,0,0,0,0,0,346.7879696,288.1706326,298.807803
91935,7.693204,0,3,109,0,0,0,0,0,0,864.3215528,195.0295079,600.2034748
143184,4.425444,1,38,109,0,1,0,0,0,0,1554.931584,559.0025073,201.5208192
146684,0.65616,1,49,109,0,0,0,1,0,0,509.5237037,488.4356249,179.0401959
95428,6.00375,0,2,109,0,0,0,0,0,0,346.7879696,288.1706326,298.807803
140440,8.011008,1,5,109,0,0,0,0,0,0,916.8831597,214.3122379,269.2416378
147582,12.75825,1,0,109,0,0,0,0,0,0,1413.495008,647.503366,136.8340415
101346,16.945643,1,33,109,0,0,0,1,0,0,160.2356039,360.4433963,78.00843649
92743,16.03212,1,42,109,0,0,0,1,0,0,807.3322098,96.3795741,127.3205006
106556,2.911887,0,0,109,0,0,0,0,0,0,258.4019539,441.4677048,194.8194398
178928,3.629405,1,45,109,0,0,0,1,0,0,1205.850751,137.4787019,247.4999381
101553,12.794802,0,4,109,0,0,0,0,0,0,744.9863111,196.6831829,374.8528947
91402,8.706022,1,32,109,0,0,0,1,0,0,1040.521176,476.790369,278.2306245
88692,9.58351,0,7,109,0,0,0,0,0,0,268.8870579,448.8580233,73.12181229
102339,4.100027,1,40,109,0,1,0,0,0,0,561.7064491,396.0945386,422.1463118
101086,14.330086,1,41,109,0,0,0,1,0,0,118.0892978,520.2162651,60.73854591
98523,9.58351,0,3,109,0,0,0,0,0,0,154.1515105,331.486962,100.3724972
92270,5.772413,1,47,109,0,0,0,1,0,0,484.6987182,397.5013843,314.3097918
91462,15.4062,0,2,109,0,0,0,0,0,0,1101.828912,360.2692135,114.0654304
89573,2.648586,1,52,109,0,0,0,1,0,0,484.9337607,217.8009309,247.1833711
94441,10.370221,1,14,109,0,0,0,0,0,0,214.2330615,217.6413592,129.5620253
100487,10.430495,0,2,109,0,0,0,0,0,0,474.0815486,488.4064833,529.3591791
100715,6.00375,0,2,109,0,0,0,0,0,0,346.7879696,288.1706326,298.807803
98811,14.098881,1,13,109,0,0,0,1,0,0,1054.627737,442.7060934,65.22727674
107416,11.539345,1,34,109,0,0,0,1,0,0,153.448333,291.0906699,135.3373605
112526,2.911887,0,1,109,0,0,0,0,0,0,258.4019539,441.4677048,194.8194398
96788,2.911887,0,1,109,0,0,0,0,0,0,258.4019539,441.4677048,194.8194398
102134,6.00375,0,2,109,0,0,0,0,0,0,346.7879696,288.1706326,298.807803
101845,11.539345,1,34,109,0,0,0,1,0,0,158.11986,292.5795363,129.689898
117099,2.911887,0,0,109,0,0,0,0,0,0,258.4019539,441.4677048,194.8194398
89579,10.873865,1,1,109,0,0,0,0,0,0,1232.652284,313.624629,31.79954733
109173,8.905,1,15,109,1,0,0,0,0,0,918.1705281,229.4096457,484.4443401
97371,3.243843,1,29,109,0,0,0,0,0,0,294.5128715,304.1185187,266.0287765
99099,11.262026,1,46,109,0,0,0,1,0,0,1007.088531,303.0259415,69.5449726
98406,5.839819,0,1,109,0,0,0,0,0,0,326.047211,287.1598801,43.89789597
92972,18.443952,0,2,109,0,0,0,0,0,0,1038.442414,405.2056478,132.0082723
97263,9.597589,1,6,109,0,0,0,1,0,0,329.3291412,337.4392581,285.6845126
92865,18.443952,0,2,109,0,0,0,0,0,0,1027.638122,423.5272787,122.0405007
117823,5.74395,1,40,109,0,0,0,1,0,0,1557.481604,130.285846,137.2816304
91250,18.443952,0,2,109,0,0,0,0,0,0,1037.772789,384.3981813,172.5279228
97091,11.987717,0,1,109,0,0,0,0,0,0,481.8526553,300.5217762,41.72893422
103495,2.629864,0,1,109,0,0,0,0,0,0,521.813457,584.4866124,499.9867423
108554,9.092045,1,47,109,0,0,0,1,0,0,310.4647884,186.750091,201.722425
131161,12.885368,0,0,109,0,0,0,0,0,0,281.3520226,98.44163152,145.2513455
102935,11.987717,0,0,109,0,0,0,0,0,0,481.8526553,300.5217762,41.72893422
88453,9.58351,0,3,109,0,0,0,0,0,0,154.1515105,331.486962,100.3724972
91596,5.839819,0,1,109,0,0,0,0,0,0,326.047211,287.1598801,43.89789597
97159,6.00375,0,2,109,0,0,0,0,0,0,346.7879696,288.1706326,298.807803
105630,5.56484,1,1,109,0,0,0,0,0,0,452.0076957,208.8307461,223.3666089
95091,11.987717,0,1,109,0,0,0,0,0,0,481.8526553,300.5217762,41.72893422
87628,8.666768,0,3,109,0,0,0,0,0,0,174.3058333,298.9850189,270.2035775
118741,5.555339,0,1,109,0,0,0,0,0,0,337.8627465,402.4643322,71.12164581
109177,5.555339,0,1,109,0,0,0,0,0,0,326.8567095,430.4098237,97.48053549
89866,12.755987,0,4,109,0,0,0,0,0,0,1063.589964,569.1578969,121.1473249
91452,15.4062,0,2,109,0,0,0,0,0,0,1052.833094,372.4536076,166.084516
85470,17.786094,0,2,109,0,0,0,0,0,0,804.1260684,525.2861662,142.7731466
105468,5.555339,0,1,109,0,0,0,0,0,0,326.8567095,430.4098237,97.48053549
109546,9.375893,1,14,109,0,0,0,1,0,0,291.7706542,318.0114897,178.2543395
95478,18.443952,0,2,109,0,0,0,0,0,0,1034.9391659999999,394.0955579,158.5080583
217833,3.799272,1,55,109,0,0,0,1,0,0,619.2032781,304.9915765,214.3057365
107914,10.507682,0,5,109,0,0,0,0,0,0,539.6074486,407.1964763,120.7515146
105636,15.4062,0,2,109,0,0,0,0,0,0,1076.073056,377.6289774,117.9198097
97702,18.443952,0,2,109,0,0,0,0,0,0,1034.9391659999999,394.0955579,158.5080583
90523,3.710985,1,56,109,0,0,0,1,0,0,1430.719564,160.7890995,327.1322462
103793,6.00375,0,2,109,0,0,0,0,0,0,346.7879696,288.1706326,298.807803
85838,5.978393,1,45,109,0,0,0,1,0,0,313.9847744,236.520977,270.4764321
122744,1.356462,1,54,109,0,0,0,1,0,0,426.5680106,597.346666,325.1051351
96952,18.443952,0,2,109,0,0,0,0,0,0,1037.772789,384.3981813,172.5279228
86382,7.01429,0,2,109,0,0,0,0,0,0,283.6203421,177.7890205,221.8482303
85717,11.138429,0,2,109,0,0,0,0,0,0,435.0790299,351.948404,258.8961336
108244,2.629864,0,1,109,0,0,0,0,0,0,521.813457,584.4866124,499.9867423
108708,5.555339,0,1,109,0,0,0,0,0,0,326.8567095,430.4098237,97.48053549
88638,9.58351,0,3,109,0,0,0,0,0,0,154.1515105,331.486962,100.3724972
91290,18.443952,0,2,109,0,0,0,0,0,0,1038.442414,405.2056478,132.0082723
101648,15.4062,0,2,109,0,0,0,0,0,0,1101.828912,360.2692135,114.0654304
140203,9.569379,1,42,109,0,0,0,1,0,0,1003.173685,399.5100761,166.1400618
87227,11.22795,1,1,109,0,0,0,1,0,0,600.8616116,216.4680894,44.59790291
99688,11.22795,1,1,109,0,0,0,1,0,0,601.1388168,215.5701633,44.02605383
93430,12.75825,1,0,109,0,0,0,0,0,0,1563.27644,704.6189738,109.4473746
97610,5.555339,0,1,109,0,0,0,0,0,0,332.7038327,413.9271059,81.35771897
101522,15.4062,0,2,109,0,0,0,0,0,0,1076.073056,377.6289774,117.9198097
107769,2.629864,0,1,109,0,0,0,0,0,0,521.813457,584.4866124,499.9867423
117285,25.14756,0,0,109,0,0,0,0,0,0,250.4259394,467.7022746,103.8474435
105887,25.14756,0,0,109,0,0,0,0,0,0,226.881899,491.1688465,80.67379206
101410,2.911887,0,0,109,0,0,0,0,0,0,258.4019539,441.4677048,194.8194398
111636,3.243843,0,0,109,0,0,0,0,0,0,312.9198873,387.3629042,244.8222735
96773,10.760972,1,1,109,0,0,0,1,0,0,435.2248688,320.5172583,59.12052812
